CODE,Group,METTL3,METTL14,METTL16,WTAP,KIAA1429,ZC3H13,CBLL1,RBM15,RBM15B,YTHDC1,YTHDC2,YTHDF1,YTHDF2,YTHDF3,HNRNPC,RBMX,FMR1,HNRNPA2B1,IGFBP1,IGFBP2,IGFBP3,PRRC2A,FTO,ALKBH5,"SampleName "
"LGG(T=509,N=1157)",Normal,27.5799,5.8399,8.1501,43.2092,18.8204,15.77,9.0201,1.44,7.9597,33.2195,12.0502,20.7096,26.6109,19.6006,204.2218,60.2494,29.4491,378.9848,0,36.0808,9.9002,102.4578,65.2578,53.6599,"GTEX-RNOR-0011-R5A-SM-2TF4J"
"LGG(T=509,N=1157)",Normal,15.3696,3.06,6.8699,19.5897,12.8802,9.6101,2.9201,0.76,2.8901,34.4196,4.0201,9.0998,8.1801,5.4299,159.7853,42.5494,15.5701,253.5795,0.25,2.67,14.41,47.0189,23.4195,21.8299,"GTEX-TSE9-0011-R9A-SM-3DB7Q"
"LGG(T=509,N=1157)",Normal,9.9697,1.54,5.8802,10.26,7.6001,3.1999,1.77,0.62,2.7501,17.1795,3.2799,8.0798,4.5099,2.9999,41.9607,13.8096,5.9198,84.7407,0.05,2.64,8.0201,62.2705,8.2302,11.1701,"GTEX-RVPU-0011-R11A-SM-2XCAF"
"LGG(T=509,N=1157)",Normal,39.1289,27.7103,15.6502,104.6034,35.9012,16.4602,19.5206,3.5301,10.7002,69.55,10.1201,46.7913,28.7592,18.6502,720.6715,127.5738,30.0408,592.1413,0.59,21.2006,14.7803,126.3068,47.4412,124.6975,"GTEX-X4EP-0011-R6A-SM-3P629"
"LGG(T=509,N=1157)",Normal,17.56,3.4001,8.28,26.3795,12.7196,10.5902,4.6399,0.76,5.9801,21.9696,5.7599,13.6204,15.1695,8.92,170.7914,39.2811,20.5894,273.5944,0.06,5.74,6.4799,81.3676,28.6299,35.7398,"GTEX-Y8DK-0011-R3A-SM-4RTW5"
"LGG(T=509,N=1157)",Normal,14.6102,4.1599,10.7002,20.9203,12.3298,6.96,4.78,1.03,5.47,20.8797,4.3801,13.98,10.3099,7.81,128.0522,18.8295,13.9597,325.4282,0.06,5.8802,9.3001,78.7104,18.0199,50.8393,"GTEX-13IVO-2926-SM-5L3CZ"
"LGG(T=509,N=1157)",Normal,55.6101,7.22,10.7799,40.9805,34.1392,11.8398,7.1602,2.27,8.4798,60.3916,15.8302,30.9905,19.9101,12.63,195.2519,64.9194,29.7899,477.9437,0,0.59,1.07,122.7423,34.2411,50.3693,"GTEX-ZVT3-0011-R11b-SM-57WBI"
"LGG(T=509,N=1157)",Normal,82.4006,7.3401,11.8801,44.2611,26.8909,16.0101,8.3898,3.25,11.6704,74.2377,24.0396,31.3209,18.8896,11.7899,181.1564,83.6726,33.4204,661.4085,0.11,2.08,1.9001,178.7739,52.2396,62.6993,"GTEX-13OVL-3026-SM-5IJF1"
"LGG(T=509,N=1157)",Normal,10.3903,2.7501,4.4499,16.4705,9.3602,6.8599,3.3801,0.59,3.7399,15.1496,2.76,16.4203,7.23,4.7299,124.2488,25.8205,10.0998,214.4642,0.31,6.3801,1.67,33.8705,14.3801,17.1998,"GTEX-1445S-0011-R5a-SM-5PNUS"
"LGG(T=509,N=1157)",Normal,25.0206,6.4298,9.4797,46.539,16.53,14.41,5.2701,1.96,5.01,36.4604,7.0401,17.8905,11.7499,11.4199,294.0658,64.9104,17.98,397.3582,0.1,18.4804,3.08,62.068,28.2906,44.2703,"GTEX-13OVJ-0011-R7a-SM-5L3G1"
"LGG(T=509,N=1157)",Normal,100.7186,7.5801,14.3204,66.2009,44.6091,18.8805,13.1801,2.93,12.5802,100.391,21.5204,46.1088,28.9893,17.8298,309.2641,110.4529,44.4394,905.4545,0.05,0.97,4.07,155.815,67.9301,83.1176,"GTEX-13OVH-0011-R11b-SM-5KM4X"
"LGG(T=509,N=1157)",Normal,15.1601,3.7901,7.7201,17.3098,14.7302,8.3301,3.2799,0.84,5.6602,19.5897,3.87,12.1803,10.5499,4.9202,145.31,30.2498,15.8203,240.167,0.14,10.4502,4.7299,92.7184,24.8408,32.3895,"GTEX-11WQC-0011-R10a-SM-57WCT"
"LGG(T=509,N=1157)",Normal,10.0802,1.48,4.25,13.7503,4.3701,6.6001,2.4599,0.42,4.5998,15.0397,2.7,6.5002,5.6199,3.16,88.1314,22.7507,15.9403,154.5137,0.07,7.5199,3.06,73.9809,19.1999,22.6107,"GTEX-11NV4-2126-SM-5N9DS"
"LGG(T=509,N=1157)",Normal,13.6999,2.9999,7.2602,25.1702,11.04,8.3399,4.1999,0.87,6.3602,21.1199,4.3999,13.7599,10.58,5.7599,177.0965,31.5694,17.3302,289.8163,0.37,5.8598,10.8098,86.8217,28.0601,34.2198,"GTEX-13X6I-0011-R3b-SM-5P9HM"
"LGG(T=509,N=1157)",Normal,86.6113,6.29,13.6601,35.8912,25.5995,13.5497,5.3999,3.1299,10.27,56.0318,19.4895,29.5002,16.0501,10.7403,163.3578,75.6821,25.0605,546.2045,0,1.87,1.91,182.1259,28.5091,56.4998,"GTEX-Y111-2826-SM-4TT3O"
"LGG(T=509,N=1157)",Normal,12.71,2.04,6.2401,21.4995,12.5402,7.2401,4.8899,0.91,7.0002,15.0001,5.3801,18.84,15.0898,5.37,144.727,30.7999,14.05,253.2282,0.15,5.8298,9.1302,101.7219,29.9597,41.8097,"GTEX-13O3O-0011-R3b-SM-5KM3R"
"LGG(T=509,N=1157)",Normal,24.9496,3.3301,11.8398,35.6408,21.3806,11.1199,6.8699,1.17,2.82,39.7192,4.84,13.5497,12.7603,10.7701,311.7391,60.989,17.5904,448.7278,0.19,19.2799,23.5595,46.3202,34.5702,28.2396,"GTEX-ZE9C-0011-R9a-SM-4WWCY"
"LGG(T=509,N=1157)",Normal,105.748,11.7198,15.7601,63.9813,40.4303,16.1002,11.9197,2.4099,12.8001,93.0017,24.3802,43.6003,31.3709,18.3705,308.2368,123.6217,43.1912,767.0082,0.13,4.47,2.18,146.2497,70.918,70.3403,"GTEX-13X6K-0011-R11a-SM-5P9F5"
"LGG(T=509,N=1157)",Normal,26.5409,7.21,5.7699,39.7495,14.2996,17.98,11.0102,1.22,9.8297,35.4192,13.7199,20.6194,24.0396,15.2803,210.926,55.7915,31.1002,370.363,0.22,19.3696,10.3802,81.701,70.4379,53.1086,"GTEX-12ZZX-0011-R10b-SM-5DUWK"
"LGG(T=509,N=1157)",Normal,21.6506,1.99,13.0501,24.3904,19.0303,6.99,3.03,1.18,5.3101,28.2808,2.79,14.5203,11.1399,4.69,179.0343,37.8091,15.66,301.1201,0.46,10.3199,8.7801,74.6402,20.9,38.4087,"GTEX-12WSA-0011-R8a-SM-5P9EX"
"LGG(T=509,N=1157)",Normal,30.2498,10.5697,21.6506,50.8886,28.2494,24.7497,12.96,2.1701,12.15,51.3386,7.36,32.9009,31.2493,18.2702,408.8695,87.6197,23.15,665.6398,0.07,5.7098,4.19,117.4162,80.2418,92.9114,"TCGA-06-AABW-11"
"LGG(T=509,N=1157)",Normal,18.6102,3.16,8.8498,20.1699,14.6599,9.8899,4.3099,1.17,6.42,24.9305,3.7901,15.7198,9.9401,5.4401,191.7247,32.8007,13.6696,337.3017,0.12,3.1399,2.5,75.1698,25.5304,32.6601,"GTEX-X4XX-0011-R1B-SM-3P622"
"LGG(T=509,N=1157)",Normal,9.3201,1.69,5.7699,16.1203,10.7701,5.0501,1.9201,0.57,3.7301,14.8203,2.4599,9.4397,6.3699,4.22,115.9201,26.0091,12.6598,188.7447,0.12,4.74,4.3499,90.54,14.7895,24.36,"GTEX-13JVG-0011-R3b-SM-5LZXF"
"LGG(T=509,N=1157)",Normal,21.7906,3.8101,8.37,21.6896,12.6502,13.0402,4.4499,0.77,4.4499,28.5902,5.94,14.0004,10.4198,7.4102,170.7914,35.5003,14.5899,226.5827,0.59,6.75,9.4299,57.0112,30.4201,35.0601,"GTEX-ZAB4-0011-R6a-SM-4SOKD"
"LGG(T=509,N=1157)",Normal,31.5104,6.1499,11.7997,30.0908,20.5694,16.6796,8.0401,1.03,4.9001,48.2203,6.2302,18.5394,13.5104,9.4903,270.2582,60.2912,20.2006,532.7435,0.32,12.1004,34.151,69.4489,38.2493,36.4402,"GTEX-N7MT-0011-R2a-SM-2I3GI"
"LGG(T=509,N=1157)",Normal,105.3602,10.43,13.13,52.3701,37.0901,16.7503,11.5697,2.54,11.0799,81.6501,30.2393,38.2997,20.6595,14.7598,203.5293,97.5307,43.8306,811.0226,0,2.67,2.81,197.2515,40.8613,66.4583,"GTEX-13OW6-2926-SM-5KM29"
"LGG(T=509,N=1157)",Normal,13.1801,3.08,7.0999,14.7895,12.0702,6.59,2.76,0.8,4.3701,16.95,3.06,10.5098,7.7201,5.2101,138.0636,25.3998,10.8797,190.4136,0.06,2.61,8.8197,66.6521,20.5196,28.4992,"GTEX-12ZZW-0011-R5a-SM-5DUVN"
"LGG(T=509,N=1157)",Normal,16.7596,5.9301,7.5298,28.7293,11.0003,10.3903,5.5,0.53,7.0699,23.1403,6.4401,13.3901,14.5405,8.9801,182.4291,42.7089,19.7698,267.0553,0.13,2.7501,3.0399,91.1572,32.9808,39.7109,"GTEX-S7SE-0011-R4A-SM-2XCDB"
"LGG(T=509,N=1157)",Normal,7.1602,3.4399,3.48,13.6298,7.89,8.1801,2.5699,0.46,4.0599,17.7497,2.62,7.4102,7.4102,4.1401,109.5303,23.4098,14.4801,155.6639,0,6.0602,2.42,48.549,21.0994,22.2392,"GTEX-ZXG5-0011-R10a-SM-57WDD"
"LGG(T=509,N=1157)",Normal,24.19,2.61,10.1898,25.8904,17.73,8.0602,3.5401,1.18,6.9398,22.9693,4.2101,16.7596,14.6802,6.6001,205.7135,44.5504,12.0903,320.6144,0.03,4.25,0.71,109.2498,23.9299,55.6795,"GTEX-13FLV-0011-R6a-SM-5KLZ4"
"LGG(T=509,N=1157)",Normal,33.6295,6.8102,9.6602,32.019,16.8703,13.53,7.21,1.28,7.3498,31.1002,7.2401,17.8694,14.9503,11.9503,255.0249,52.3592,20.2301,327.2378,0.04,10.6101,8.72,72.0876,66.7122,57.4396,"GTEX-ZAB4-0011-R7a-SM-4SOKE"
"LGG(T=509,N=1157)",Normal,11.3898,2.64,3.3101,19.2305,5.6199,8.1298,2.64,0.57,2.71,18.0299,4.0299,7.0401,7.22,5.11,91.7785,27.9107,11.3701,168.5218,0.05,5.7699,10.1701,33.4993,12.4899,16.0501,"GTEX-OHPN-0011-R10A-SM-33HBU"
"LGG(T=509,N=1157)",Normal,39.1995,6.4499,9.0998,29.7198,17.97,16.8598,6.6299,1.03,8.2199,28.3809,8.3799,20.3694,16.7306,10.52,207.6619,53.8686,16.8902,401.233,0.39,8.8498,27.82,83.9281,61.5794,55.0005,"GTEX-13RTJ-0011-R7b-SM-5P9JS"
"LGG(T=509,N=1157)",Normal,95.081,8.6802,11.33,48.5894,24.9894,19.2198,9.8598,2.5101,10.4097,75.368,24.0696,33.201,18.9605,13.87,239.5684,118.9398,40.0287,861.6143,0.14,1.77,1.18,149.9763,53.2007,58.6995,"GTEX-12WSC-2926-SM-5BC5Z"
"LGG(T=509,N=1157)",Normal,21.0804,8.2399,7.2401,55.2106,14.8996,12.5898,6.4298,1.23,5.41,33.8095,7.4902,27.8007,12.5402,9.3901,266.242,59.7794,19.5694,408.0484,0.31,7.7598,6.3001,89.4422,28.879,32.8189,"GTEX-13OVJ-0011-R10b-SM-5L3HT"
"LGG(T=509,N=1157)",Normal,11.8703,3.36,5.4901,14.0296,9.3499,6.9499,2.5,0.72,3.45,15.7995,3.3801,9.1403,6.53,4.6299,112.5083,27.4103,9.7402,191.4856,0.05,2.6899,1.1,47.4215,20.3906,23.4504,"GTEX-12ZZX-0011-R5a-SM-5HL89"
"LGG(T=509,N=1157)",Normal,25.6403,5.0599,10.7299,26.0001,15.0199,12.6897,4.9202,1.14,6.1299,27.8701,6.1201,15.2602,15.3005,9.77,183.5198,48.2404,14.81,313.1685,0.07,4.4499,0.94,74.3819,47.4511,48.4515,"GTEX-145LS-0011-R7a-SM-5PNWM"
"LGG(T=509,N=1157)",Normal,94.5814,7.9102,15.8203,40.3407,31.41,13.43,8.6298,3.84,9.7598,63.0916,18.2905,32.2998,19.2305,12.0401,190.1234,83.2907,35.9211,556.4458,0.2,2.6499,7.3299,162.928,47.4807,56.1718,"GTEX-N7MT-1226-SM-2TC6K"
"LGG(T=509,N=1157)",Normal,7.0802,1.84,6.4,10.5697,7.4102,4.07,1.5,0.31,2.2001,13.3003,1.42,6.7001,4.9799,2.56,87.4801,15.4197,6.96,128.5592,0.12,6.9499,5.5699,39.1289,9.8803,16.21,"GTEX-X261-0011-R6B-SM-4E3J8"
"LGG(T=509,N=1157)",Normal,22.17,4.24,7.5199,22.4997,14.67,10.5602,4.7099,0.87,6.27,26.3795,4.6599,16.4899,11.1701,7.1801,185.1682,44.6494,18.3794,314.3211,0.22,8.2897,3.9199,85.0585,32.91,35.6903,"GTEX-13X6K-0011-R4b-SM-5P9HO"
"LGG(T=509,N=1157)",Normal,8.74,2.52,7.0999,30.7402,8.8498,6.02,2.64,0.62,4.8899,14.2996,2.76,15.2296,8.0502,5.5099,135.8612,28.7293,10.6698,192.1105,0.43,7.3999,4.4299,64.9779,12.9797,21.23,"GTEX-1445S-0011-R8a-SM-5PNWX"
"LGG(T=509,N=1157)",Normal,77.3206,4.5801,15.0898,38.0088,32.7507,11.0999,7.3401,2.64,8.0697,49.9589,20.3906,29.6601,16.9101,11.4802,162.7475,57.0112,27.3003,565.5056,0.05,4.33,2.59,155.4052,31.541,59.709,"GTEX-1128S-2826-SM-5N9DI"
"LGG(T=509,N=1157)",Normal,30.5109,5.0599,10.4698,56.0901,19.8797,11.9404,8.8399,1.43,7.2798,29.941,7.7501,43.2601,19.64,14.7496,290.883,53.7791,18.9106,376.5496,0.02,2.9699,1.48,67.4421,59.7214,70.4818,"GTEX-WWYW-0011-R6A-SM-3NB3G"
"LGG(T=509,N=1157)",Normal,6.91,1.68,7.1399,15.0199,10.2899,5.2,2.48,0.73,2.3199,19.2105,1.42,6.78,7.2401,5.4401,183.8636,30.969,12.9402,230.2718,0.16,14.7496,3.15,39.1995,12.6099,18.6502,"GTEX-147GR-0011-R4a-SM-5S2V2"
"LGG(T=509,N=1157)",Normal,8.6598,1.68,8.3099,16.1103,11.8202,5.3101,2.4599,0.6,4.0501,15.7002,1.7,12.3298,8.9901,5.5099,208.6575,31.1391,12.77,214.6427,0.05,2.08,1.63,48.5187,20.6695,31.53,"GTEX-12WSB-0011-R6b-SM-5GU6J"
"LGG(T=509,N=1157)",Normal,26.5796,5.3101,8.54,31.1196,15.0595,12.8901,5.99,1.01,7.3,22.6704,9.5802,16.3295,19.0805,8.6899,144.8073,46.4907,17.6797,316.7049,0.15,19.2198,5.6999,117.5709,41.5497,50.6704,"GTEX-ZAK1-3026-SM-5S2MJ"
"LGG(T=509,N=1157)",Normal,11.16,2.11,8.2,11.8103,9.5901,8.0798,2.71,0.6,3.65,18.2601,2.8701,8.1101,5.94,4.26,84.0388,22.8597,9.72,157.7822,0.03,2.77,6.7299,51.5097,20.1503,24.6197,"GTEX-13S7M-0011-R7a-SM-5O9DK"
"LGG(T=509,N=1157)",Normal,13.2598,3.2099,5.1502,21.8193,12.7003,8.6502,4.3999,0.93,5.74,18.84,5.5498,12.5297,14.0597,6.5002,148.8577,33.6692,20.3003,235.6487,0.09,8.6101,7.3702,96.3281,28.7094,39.4913,"GTEX-ZVT3-0011-R10b-SM-57WB6"
"LGG(T=509,N=1157)",Normal,27.2606,5.6402,8.7001,42.5995,12.26,13.3096,6.9201,0.55,4.6101,37.1004,7.1102,12.5202,13.9597,11.7101,172.5405,48.3107,23.8603,267.296,0.21,3.0099,8.9002,44.0194,27.2399,24.6607,"GTEX-QDT8-0011-R6A-SM-32PKI"
"LGG(T=509,N=1157)",Normal,102.9775,11.6598,16.2201,51.9904,34.7095,16.4899,11.3002,2.5699,11.63,84.6174,31.999,38.5207,23.1099,16.2505,203.1629,104.4875,41.5209,771.808,0.08,2.0599,2.14,182.2901,47.2607,58.6588,"GTEX-11PRG-2826-SM-5BC54"
"LGG(T=509,N=1157)",Normal,11.4698,1.59,6.7299,11.1299,10.9904,4.8099,1.57,0.4,2.6499,13.2801,2.6601,7.4199,5.65,3.61,90.8985,20.7499,9.5702,145.7235,0.04,8.6203,0.69,58.8217,12.8099,19.7397,"GTEX-ZE7O-0011-R6a-SM-57WCI"
"LGG(T=509,N=1157)",Normal,16.9195,3.18,8.9101,20.7599,13.2497,7.8599,3.2399,1.14,4.8699,21.5996,4.44,13.6204,10.2999,5.8201,164.8936,32.8189,11.4302,263.0685,0.11,26.3192,7.9399,76.8984,27.0198,33.3903,"GTEX-12WSM-0011-R8a-SM-5DUWJ"
"LGG(T=509,N=1157)",Normal,6.8699,1.61,7.9901,14.45,8.9497,3.6,2.62,0.69,3.0099,12.4303,2.98,8.0602,6.4499,3.6399,113.2908,12.4303,6.9398,188.4963,0.26,3.34,4.9799,38.5795,16.3999,28.6299,"GTEX-13PDP-0011-R8b-SM-5O9CS"
"LGG(T=509,N=1157)",Normal,17.6405,4.5501,8.6502,35.2893,15.1202,10.7799,4.0101,0.69,6.7001,25.8097,5.5799,16.4602,17.4798,7.8599,223.9439,38.9611,14.9099,277.4136,0.28,3.2899,3.3101,82.4291,58.3587,54.0706,"GTEX-13NYB-0011-R8a-SM-5KM4R"
"LGG(T=509,N=1157)",Normal,37.5011,7.4798,9.72,42.7712,14.8398,14.5697,9.0501,1.28,7.9802,33.569,12.6502,17.9999,24.0696,13.5001,233.2436,62.9388,23.5906,360.7101,0.21,3.61,7.8998,56.059,63.3985,46.61,"GTEX-P44H-0011-R5A-SM-2XCEX"
"LGG(T=509,N=1157)",Normal,14.0296,4.0799,8.8602,21.78,15.7897,8.0301,4.1999,0.76,7.3799,20.2006,5.0501,16.7201,14.6304,7.4602,143.6874,27.5799,19.6101,251.7232,0.07,8.0602,6.8799,101.8065,29.0094,39.8101,"GTEX-13SLW-0011-R10a-SM-5S2UI"
"LGG(T=509,N=1157)",Normal,9.5603,3.71,5.0298,11.7304,8.8897,9.0602,3.65,0.77,1.94,28.4597,2.35,7.0099,5.8501,4.6101,131.3515,34.9897,12.7797,214.5981,0,1.85,1.03,23.6495,22.0795,14.3502,"GTEX-Q2AG-0011-R9A-SM-2HMJ6"
"LGG(T=509,N=1157)",Normal,26.3795,3.68,6.0699,29.9992,12.5098,10.8903,4.8801,0.98,6.3602,25.6403,6.3602,17.8199,11.8103,7.7302,229.0301,47.2312,14.5899,355.0297,0.02,4.17,1.05,53.8313,39.7192,54.2696,"GTEX-14BIM-0011-R6b-SM-5S2VB"
"LGG(T=509,N=1157)",Normal,28.6895,5.34,11.3104,60.3916,21.3999,8.4598,4.0799,1.6,6.5499,23.3094,6.58,24.7103,17.9203,8.4499,170.9454,33.2794,21.6206,338.7309,0.53,16.0902,17.5405,137.3002,24.7206,41.8909,"GTEX-144FL-3026-SM-5O99C"
"LGG(T=509,N=1157)",Normal,17.8397,4.6599,11.1399,25.5003,14.1301,11.7003,4.19,0.83,5.91,31.811,5.67,14.7803,12.4096,6.01,191.353,45.0285,18.1402,326.4222,0.21,18.6502,9.4097,76.7386,32.4997,42.2906,"GTEX-13FLV-0011-R8a-SM-5LZZE"
"LGG(T=509,N=1157)",Normal,15.1895,3.7699,9.5199,25.9497,14.0403,10.5003,3.72,0.99,5.4901,24.7206,4.23,12.8901,13.4403,7.8002,185.2195,41.1114,14.1801,254.9542,0.13,10.2799,3.2899,58.6995,40.7002,35.849,"GTEX-13CF2-0011-R8b-SM-5IJCX"
"LGG(T=509,N=1157)",Normal,22.7696,2.62,5.65,24.2202,12.8303,9.7801,5.9002,0.87,6.7099,18.6696,8.1101,13.1801,14.3204,6.4898,132.7335,41.6391,15.2402,288.8537,0.07,19.41,8.5098,107.1276,28.3908,45.5497,"GTEX-131YS-3126-SM-5KLYT"
"LGG(T=509,N=1157)",Normal,17.01,2.63,6.9702,16.1696,12.7603,7.83,3.0999,0.74,4.6101,17.8002,4.12,10.5602,9.5802,4.78,95.3119,25.8205,14.5495,184.6939,0,11.5097,4.6101,94.4504,18.5896,28.14,"GTEX-13OW7-3026-SM-5L3GY"
"LGG(T=509,N=1157)",Normal,17.8496,2.9201,9.5298,24.18,15.2899,9.6401,3.18,0.84,5.94,37.7593,3.93,13.3096,10.9599,5.3999,202.5442,53.5485,16.2302,355.4976,0.2,3.9099,2.5699,78.9398,31.2602,40.5004,"GTEX-13SLX-0011-R8b-SM-5PNWZ"
"LGG(T=509,N=1157)",Normal,11.1903,1.81,5.7301,14.2303,11.0599,4.29,2.3199,0.74,3.48,14.6904,1.6601,7.8203,4.8299,3.87,135.3817,23.7596,10.2103,210.6922,0.39,2.4299,19.5897,59.1201,12.5002,21.8102,"GTEX-139T8-0011-R4a-SM-5HL54"
"LGG(T=509,N=1157)",Normal,11.4802,2.4599,4.8501,13.1701,11.3496,5.59,2.19,0.86,5.0501,14.5596,3.07,9.8803,7.6101,4.6699,100.1477,21.5906,13.16,182.6948,0,5.34,2.7,88.9476,18.4996,29.3899,"GTEX-145LU-0011-R3a-SM-5P9K2"
"LGG(T=509,N=1157)",Normal,28.4006,3.36,6.9499,36.839,11.0599,9.7903,4.9499,1.38,6.6101,25.4897,7.7302,25.1597,13.27,7.3799,223.7577,58.2092,17.4205,375.8716,0.29,6.6299,3.9799,72.9219,34.1203,41.0203,"GTEX-WHSE-0011-R2A-SM-3P5ZL"
"LGG(T=509,N=1157)",Normal,24.4293,3.8201,8.64,19.5694,14.3204,9.4201,4.22,1,6.1901,22.4405,4.9699,15.0397,12.6397,7.5298,141.8468,36.4402,13.0104,274.906,0.03,1.97,0.8,81.0018,39.5105,38.0404,"GTEX-13FXS-0011-R5b-SM-5LZYE"
"LGG(T=509,N=1157)",Normal,32.9306,7.2798,9.5901,34.2293,19.32,14.6996,8.5299,1.82,5.1299,45.1285,7.3902,17.6503,14.6396,11.56,307.8311,70.0921,22.5998,622.9177,0.07,10.2401,10.9001,71.9778,41.8097,35.8589,"GTEX-13N2G-0011-R9b-SM-5MR4E"
"LGG(T=509,N=1157)",Normal,19.9101,3.71,5.28,21.3303,13.5001,7.77,4.47,1.15,6.7598,16.1304,7.2702,15.77,13.5996,5.6102,104.6397,30.5109,14.94,221.4586,0.16,26.21,11.5001,129.1487,28.7492,40.1705,"GTEX-13O3O-3126-SM-5KM3H"
"LGG(T=509,N=1157)",Normal,54.2696,7.0802,11.3002,37.6887,30.4898,10.26,6.8201,1.64,7.3498,51.7315,14.0004,28.9291,16.1999,10.1602,173.837,59.7918,27.3591,492.5741,0.03,0.78,1,133.5364,34.5606,40.5903,"GTEX-13NZA-0011-R11b-SM-5KM4W"
"LGG(T=509,N=1157)",Normal,68.45,5.0599,22.4499,57.6311,40.8387,8.8799,5.2899,2.34,11.2097,67.3907,11.7703,37.3688,23.1195,8.0899,234.4593,82.899,24.4802,718.8754,0.05,1.91,0.93,218.0467,27.3705,74.8889,"GTEX-13FLV-0011-R11a-SM-5LZZ7"
"LGG(T=509,N=1157)",Normal,14.9596,1.99,7.9498,18.1994,16.0001,5.6798,2.7,0.83,5.6901,15.7897,4.11,16.4899,11.3804,5.35,123.2025,27.8605,11.4001,189.0721,0.15,9.1498,4.04,111.8396,21.4697,38.1302,"GTEX-13OW8-0011-R3a-SM-5L3I4"
"LGG(T=509,N=1157)",Normal,25.8599,5.6901,7.6699,28.1907,12.9402,12.4001,6.4799,1.2,6.4499,26.5005,6.8699,13.8201,15.7002,10.09,189.9258,44.7299,16.6496,312.1067,0.08,6.4602,3.06,57.6391,59.42,37.8012,"GTEX-S7SE-0011-R5A-SM-2XCDA"
"LGG(T=509,N=1157)",Normal,25.1597,6.83,9.0702,29.8292,13.6601,13.2801,6.9499,1.29,6.5499,35.6112,8.1298,19.0606,12.5698,9.6702,237.0905,46.5197,18.4497,377.3596,0.51,11.2697,14.0597,65.6889,44.9288,46.1887,"GTEX-13X6I-0011-R5a-SM-5PNWW"
"LGG(T=509,N=1157)",Normal,22.19,4.07,8.5098,37.9009,20.2006,16.66,7.2899,1.19,8.0899,35.839,5.9499,19.5599,21.4995,10.8203,231.5522,54.1006,20.5096,324.0102,0.98,9.1899,34.9994,66.7492,67.7702,53.5707,"GTEX-NPJ7-0011-R8a-SM-2I3G2"
"LGG(T=509,N=1157)",Normal,20.1196,5.8298,8.8197,39.5708,16.7805,11.9404,5.8298,1.21,7.7598,33.5504,6.83,19.3898,18.0299,10.6499,256.141,50.3204,17.5794,417.7212,0.18,2.7199,7.36,80.2196,48.941,51.0512,"GTEX-X4XX-0011-R8B-SM-46MWM"
"LGG(T=509,N=1157)",Normal,27.9902,6.2198,9.3602,29.9992,16.5197,13.14,6.5002,1.05,6.5002,28.3102,9.0001,15.8995,15.66,11.6598,182.3659,50.6002,19.6796,364.7075,0.07,3.9199,1.31,68.6305,47.2411,43.0001,"GTEX-WVLH-0011-R5A-SM-3MJFW"
"LGG(T=509,N=1157)",Normal,17.9601,2.47,6.8899,15.8797,10.4401,8.42,3.0399,0.75,4.9899,17.6405,4.1401,9.5802,8.8197,5.3801,105.7187,31.3101,12.8001,217.2321,0,4.6101,0.99,69.69,30.5405,31.2493,"GTEX-13FLW-0011-R5a-SM-5LZX6"
"LGG(T=509,N=1157)",Normal,82.6007,7.3799,13.98,47.5301,35.2502,12.2303,6.6899,2.4299,9.9201,52.7783,14.6802,28.099,19.8302,11.3701,193.8091,89.0401,26.4509,621.4514,0,60.1701,3.45,213.9742,31.9502,56.7707,"GTEX-R55E-2526-SM-2TC6H"
"LGG(T=509,N=1157)",Normal,61.9992,5.5398,12.1998,30.2603,23.7794,7.1102,5.63,2.39,8.2702,38.5902,14.88,21.8996,14.9203,7.8002,135.2598,53.7716,19.16,404.6684,0.13,2.6499,2.3999,146.605,24.7292,47.8309,"GTEX-11ZTS-3226-SM-5EGID"
"LGG(T=509,N=1157)",Normal,21.6806,4.4499,11.8398,38.1805,19.7397,10.8797,5.9301,1.63,7.6598,29.6108,4.6699,21.1302,18.87,9.2898,261.0522,47.0287,15.9702,379.9317,0.29,14.2402,20.5994,109.462,29.3594,63.8882,"GTEX-13N2G-0011-R4b-SM-5MR54"
"LGG(T=509,N=1157)",Normal,7.2401,1.36,5.9198,8.7497,6.2,7.5199,1.49,0.31,2.3299,17.3603,1.85,5.1602,4.07,3.08,76.1716,19.1999,9.6201,109.9487,0,2.2399,0.45,33.4993,14.8295,15.6904,"GTEX-YJ89-0011-R7a-SM-4V6GO"
"LGG(T=509,N=1157)",Normal,19.5599,3.1699,7.47,28.2494,8.5601,12.5802,4.57,0.49,5.4401,26.77,7.1201,14.2897,12.5802,8.7098,239.7844,49.0292,16.7097,370.3887,0.8,3.2399,19.0303,65.0005,36.2412,34.659,"GTEX-UTHO-0011-R3A-SM-3GIK8"
"LGG(T=509,N=1157)",Normal,27.1701,3.7901,7.13,33.901,10.2501,11.8103,5.19,0.86,7.44,28.7592,4.59,15.85,14.6802,8.74,244.1449,49.1109,15.2899,345.3932,0.07,3.42,1.33,57.7991,60.9298,52.6103,"GTEX-13O3Q-0011-R6a-SM-5KM2V"
"LGG(T=509,N=1157)",Normal,17.22,3.5499,7.3902,20.8003,15.1601,13.5104,6.01,1.02,5.1502,27.4407,4.26,14.0802,9.3602,7.8697,182.3027,38.2812,17.0596,277.5867,0.54,4.4201,21.7604,76.6217,27.2909,28.6895,"GTEX-N7MT-0011-R4a-SM-2I3G9"
