CODE,Group,hsa-mir-106b,hsa-mir-128-1,hsa-mir-128-2,hsa-mir-130b,hsa-mir-146a,hsa-mir-150,hsa-mir-155,hsa-mir-221,hsa-mir-3185,hsa-mir-4256,hsa-mir-4746,hsa-mir-511,hsa-mir-548f-1,hsa-mir-5682,hsa-mir-6127,hsa-mir-6863,hsa-mir-7-3,SampleName
LUAD,Tumor,9.060266315,6.683712523,6.424106043,5.168853001,6.468331279,8.301663456,7.145283299,7.67038186,0,0,1.690460007,2.899181239,0,0.290141263,0,0,0.290141263,TCGA-62-8398-01
LUAD,Tumor,10.75634595,6.930480278,6.558094972,6.171482532,6.605748312,8.702217264,7.77705851,7.60555327,0,0,2.667931853,2.667931853,0.314310209,0.572243584,0,0,1.971223114,TCGA-44-7660-01
LUAD,Tumor,9.311596478,7.155292167,6.418441504,5.687968807,7.816322353,11.48280153,9.649433517,8.531509391,0,0,2.127687091,5.402056775,0,0,0,0,0,TCGA-55-8208-01
LUAD,Tumor,10.91845508,7.316689937,6.897869507,5.923365497,6.677491991,9.021832624,8.022524082,5.887220274,0,0,3.616133464,2.955546413,0.459854397,0,0,0,4.955696445,TCGA-78-7536-01
LUAD,Tumor,8.964281313,6.17569409,5.992031104,5.061942919,8.197609161,11.12351402,9.323823139,10.7754734,0,0,1.834025904,5.30796033,0,0,0,0,0.856067011,TCGA-55-6712-01
LUAD,Tumor,8.19381491,5.738621669,5.457280925,4.672386983,7.602337625,9.858502849,9.405670344,8.796545992,0,0,1.295961006,4.82833368,0,0,0,0,0.788855233,TCGA-55-7903-11A
LUAD,Tumor,7.139124947,5.328158606,5.091190993,2.971918353,9.037446533,9.362372673,9.256907845,7.214948164,0,0,0.465004857,4.428769781,0,0,0,0,0,TCGA-44-2661-01
LUAD,Tumor,8.94409597,6.780681632,6.579043139,4.103656504,7.72762943,11.5663324,9.33516697,8.670360684,0,0,1.728193942,4.336209037,0,0,0,0,0.945046546,TCGA-55-7574-01
LUAD,Tumor,8.56667687,6.428185062,5.954059899,5.098854501,7.683749839,9.30823163,8.478594593,7.452122105,0,0,1.915505986,2.442528736,0,0,0,0,0.353036418,TCGA-55-A491-01
LUAD,Tumor,7.995005139,4.718057491,4.345882657,4.653551172,6.257350106,7.88270748,8.303241458,7.81648711,0,0,0.546318131,4.44068077,0,0,0,0,0.298865908,TCGA-MP-A4SY-01
LUAD,Tumor,10.52640362,5.855415743,5.403200631,3.86263944,6.851390109,9.09880741,9.660124863,7.371513403,0,0,2.68229417,4.21808088,0.746179456,0,0,0,1.235537138,TCGA-05-4395-01
LUAD,Tumor,11.09985349,7.386382264,7.008379049,6.846584127,5.936810981,8.639154335,8.016259207,6.623763027,0,0,3.10979464,4.626510569,4.863943157,0,0,0,2.892866988,TCGA-44-7667-01
LUAD,Tumor,8.207773881,5.523561611,4.838939366,4.020106293,8.430314477,10.82158032,9.588792824,8.911239132,0,0,0.621920111,4.968752673,0.182350332,0,0,0,0.958370544,TCGA-44-A47G-01
LUAD,Tumor,7.828572934,5.866267226,5.188108352,4.776306952,7.804432955,10.58301919,9.50975919,6.891002979,0,0,1.706282107,5.828461338,0,0,0,0,0,TCGA-05-4389-01
LUAD,Tumor,10.81781974,7.583637882,7.216290729,6.394369519,6.272219101,8.804247165,8.49581376,7.500582151,0,0,2.29346672,3.427045343,0,0,0,0,0.832254076,TCGA-95-7562-01
LUAD,Tumor,8.827299723,6.219210193,5.903666323,3.996186972,8.579329188,8.994940214,7.215752845,8.377836437,0,0,1.193260797,3.368558983,0,0,0,0,0.974541794,TCGA-86-7714-01
LUAD,Tumor,8.652781084,4.973591256,4.550234064,2.813081346,7.294831413,9.074944555,8.111649257,8.054221231,0,0,0.506446565,3.782051097,0,0,0,0,0.642220054,TCGA-44-7661-11A
LUAD,Tumor,8.655401624,5.522275753,5.142558149,5.73363797,6.443781906,7.001601179,8.012260593,7.199632273,0,0,1.772794,5.162168698,0,0,0,0,0,TCGA-38-4628-01
LUAD,Tumor,8.096304765,5.816004485,5.696360479,3.154656113,5.430352354,8.272885226,6.913160657,6.795501508,0,0,0.668975953,3.755615505,0,0.305653064,0,0,0.437191511,TCGA-05-4384-01
LUAD,Tumor,9.532071724,6.392033218,6.150918742,5.000984844,6.563502697,10.33137253,9.098081202,9.64724401,0,0,1.842035091,5.828817745,0,0,0,0,1.351115493,TCGA-50-6595-01
LUAD,Tumor,7.883960386,6.745627108,6.47297749,4.946417774,8.364623451,11.55674279,8.93374812,7.593468856,0,0,1.416718161,3.002352199,0,0,0,0,0.152271698,TCGA-50-5068-01
LUAD,Tumor,9.941930868,6.192522503,5.84305765,5.872596605,5.950842011,7.592961683,8.170236941,8.73706224,0,0,1.312835336,3.392245424,0,0,0,0,0.672395469,TCGA-97-7937-01
LUAD,Tumor,9.316382469,5.388643116,5.062031325,5.189515591,7.546494624,9.896508626,9.495146792,7.286191906,0,0,1.728881786,4.725838423,0,0,0,0,0,TCGA-05-4398-01
LUAD,Tumor,9.237338227,7.103757369,6.805199859,4.138237226,7.750334346,9.286498969,10.17208396,7.671157979,0,0,3.446453561,4.8790618,0.564723496,0.39988529,0,0,2.409238851,TCGA-50-6592-01
LUAD,Tumor,8.995374608,5.791063649,5.486525755,3.300288344,7.910568227,9.167036418,7.994030718,8.676681423,0,0,0.88202789,5.027293722,0,0,0,0,0.275890279,TCGA-55-7576-11A
LUAD,Tumor,8.643204864,5.85156429,5.43134382,4.115772551,5.69018975,7.993830408,6.65666693,7.953753341,0,0,0.805914806,3.697336364,0,0,0,0,0.458515348,TCGA-50-5944-01
