CODE,Group,DMPss,DNAss,ENHss,EREG.EXPss,EREG-METHss,RNAss,SampleName
BLCA,Tumor,0.109929285,0.260923647,0.29770075,0.670682769,0.363665649,0.395738777,TCGA-4Z-AA7Y-01
BLCA,Tumor,0.101955268,0.238763318,0.258249594,0.601977325,0.350899116,0.339491274,TCGA-G2-A2EK-01
BLCA,Tumor,0.036596982,0.145528167,0.149242682,0.685045892,0.238128092,0.456674444,TCGA-FD-A3SO-01
BLCA,Tumor,0.093224907,0.162360987,0.183370726,0.78817481,0.229139237,0.434102467,TCGA-GC-A3WC-01
BLCA,Tumor,0.130094792,0.251174994,0.240074012,0.254632379,0.35825638,0.463471882,TCGA-4Z-AA7M-01
BLCA,Tumor,0.174637569,0.275115839,0.381457941,0.76508668,0.340504577,0.53272906,TCGA-BL-A3JM-01
BLCA,Tumor,0.137439697,0.297750913,0.358258504,0.696837614,0.405660561,0.437209316,TCGA-ZF-AA4U-01
BLCA,Tumor,0.112774257,0.189520436,0.22823931,0.592352526,0.251553653,0.354066729,TCGA-ZF-AA53-01
BLCA,Tumor,0.121435493,0.262421244,0.286836417,0.613754397,0.377982643,0.354174237,TCGA-CF-A9FF-01
BLCA,Tumor,0.107629034,0.210034246,0.235274969,0.657167872,0.297114083,0.486191613,TCGA-DK-A3IV-01
BLCA,Tumor,0.148996468,0.32723936,0.388571272,0.529652009,0.461942478,0.393239084,TCGA-FJ-A3Z9-01
BLCA,Tumor,0.160345984,0.256549636,0.289386952,0.585782155,0.326077356,0.248129951,TCGA-XF-AAMT-01
BLCA,Tumor,0.07609862,0.130404708,0.151964228,0.551731637,0.179855624,0.168450016,TCGA-XF-AAN4-01
BLCA,Tumor,0.070604287,0.215625221,0.286237115,0.587314796,0.312599746,0.525477442,TCGA-XF-A8HB-01
BLCA,Tumor,0.109642254,0.197326059,0.186161708,0.573891626,0.277495699,0.477071974,TCGA-BT-A0S7-01
BLCA,Tumor,0.108935747,0.217247055,0.251392218,0.669587578,0.305757124,0.366823011,TCGA-FD-A5C1-01
BLCA,Tumor,0.048510777,0.145312063,0.190368627,0.529107967,0.218357895,0.334246864,TCGA-FD-A3B4-01
BLCA,Tumor,0.128151549,0.214217624,0.222983147,0.695448997,0.303784203,0.458668526,TCGA-FD-A3N5-01
BLCA,Tumor,0.092290611,0.169596634,0.198087238,0.670129143,0.235348094,0.381863724,TCGA-4Z-AA86-01
BLCA,Tumor,0.166651781,0.312494016,0.325181754,0.589555055,0.433268813,0.342352624,TCGA-4Z-AA7O-01
BLCA,Tumor,0.10685001,0.241340177,0.238467806,0.479597545,0.362658621,0.324488144,TCGA-BT-A2LB-01
BLCA,Tumor,0.130362125,0.25011719,0.253909274,0.539023907,0.3602006,0.468181485,TCGA-GV-A3QF-01
BLCA,Tumor,0.180631541,0.255962133,0.315487908,0.742778596,0.314990102,0.382428665,TCGA-E7-A7DV-01
BLCA,Tumor,0.070173804,0.154863333,0.178191299,0.564972653,0.223536033,0.370300268,TCGA-XF-A9SI-01
BLCA,Tumor,0.061560952,0.188166731,0.142163606,0.596323368,0.30824376,0.483402423,TCGA-C4-A0F7-01
BLCA,Tumor,0.092087035,0.228428236,0.259805325,0.54498844,0.345357033,0.322517023,TCGA-DK-A6AW-01
BLCA,Tumor,0.264623869,0.375926861,0.382557782,0.653489103,0.483325803,0.56712444,TCGA-DK-AA75-01
BLCA,Tumor,0.093867871,0.222433644,0.297305082,0.526797129,0.323067713,0.361183981,TCGA-FD-A62O-01
BLCA,Tumor,0.09571504,0.155646078,0.141426292,0.6111402,0.222626025,0.514706972,TCGA-LT-A5Z6-01
BLCA,Tumor,0.0516691,0.129735286,0.155349159,0.524144376,0.197106508,0.248733111,TCGA-FD-A3B8-01
BLCA,Tumor,0.109085078,0.243060859,0.257856202,0.503944281,0.352438388,0.43212588,TCGA-FJ-A3ZE-01
BLCA,Tumor,0.051789171,0.149873224,0.1159907,0.740102571,0.247267783,0.520309563,TCGA-ZF-A9RM-01
BLCA,Tumor,0.168029421,0.284767572,0.335348985,0.842630898,0.380921041,0.42785991,TCGA-UY-A78L-01
BLCA,Tumor,0.177671343,0.295490881,0.261958528,0.688711514,0.416997936,0.347118049,TCGA-DK-A2I1-01
BLCA,Tumor,0.145173052,0.247279453,0.284391163,0.628251708,0.332670847,0.269562268,TCGA-FD-A62S-01
BLCA,Tumor,0.078578193,0.154343491,0.142399928,0.74126965,0.225801541,0.534669998,TCGA-XF-AAMZ-01
BLCA,Tumor,0.144507933,0.277042465,0.344496125,0.60643513,0.3762651,0.301740819,TCGA-FD-A3SM-01
BLCA,Tumor,0.054242412,0.120722014,0.092615676,0.554404429,0.193141974,0.525499857,TCGA-E7-A85H-01
BLCA,Tumor,0.134012262,0.288313556,0.274925335,0.504301526,0.415118862,0.411947487,TCGA-E7-A678-01
BLCA,Tumor,0.081844976,0.211802255,0.221862504,0.580961518,0.319098143,0.391388287,TCGA-BT-A20X-01
BLCA,Tumor,0.07682675,0.214965775,0.251137811,0.677412176,0.313353167,0.4231692,TCGA-CF-A9FH-01
BLCA,Tumor,0.124251542,0.293955162,0.305763997,0.625696577,0.433925096,0.472198731,TCGA-FD-A3N6-01
BLCA,Tumor,0.212186866,0.377182279,0.43957514,0.613900291,0.499635194,0.451115438,TCGA-CF-A47T-01
BLCA,Tumor,0.122067383,0.217634251,0.232502924,0.679654964,0.300210557,0.457942806,TCGA-4Z-AA7W-01
BLCA,Tumor,0.168141006,0.270519891,0.315030697,0.558833799,0.345779273,0.391367594,TCGA-C4-A0F6-01
BLCA,Tumor,0.11244997,0.244904306,0.286018699,0.584554792,0.348831176,0.431373513,TCGA-4Z-AA7S-01
BLCA,Tumor,0.106567731,0.202426082,0.23591027,0.793615126,0.280666703,0.466844874,TCGA-UY-A78K-01
BLCA,Tumor,0.179077973,0.30544174,0.296246067,0.77815677,0.427440212,0.572166539,TCGA-4Z-AA87-01
BLCA,Tumor,0.142246912,0.26382183,0.310972676,0.562802219,0.362475004,0.363181292,TCGA-DK-A3IN-01
BLCA,Tumor,0.066777003,0.165481734,0.190785201,0.670429551,0.24628292,0.316821437,TCGA-CU-A0YO-01
BLCA,Tumor,0.106239664,0.236230159,0.220872722,0.4146098,0.357287793,0.433780345,TCGA-ZF-A9R5-01
BLCA,Tumor,0.1116676,0.215236921,0.200139899,0.692859455,0.315265262,0.40019367,TCGA-ZF-A9R1-01
BLCA,Tumor,0.051610362,0.169421655,0.169745215,0.487246996,0.271262436,0.361197804,TCGA-CF-A47S-01
BLCA,Tumor,0.065817439,0.152328352,0.176428701,0.548982412,0.22793802,0.349409498,TCGA-FD-A62N-01
BLCA,Tumor,0.095933627,0.207086156,0.252870955,0.669997549,0.291020822,0.386091859,TCGA-YC-A89H-01
BLCA,Tumor,0.028839103,0.139522408,0.108119563,0.529256954,0.243999587,0.361449747,TCGA-GU-A42R-01
BLCA,Tumor,0.174950531,0.307423361,0.358627544,0.54790925,0.395214963,0.422507683,TCGA-CF-A47X-01
BLCA,Tumor,0.20963299,0.370047325,0.413038039,0.486122507,0.489746764,0.35467015,TCGA-2F-A9KQ-01
BLCA,Tumor,0.095174015,0.189905293,0.171884692,0.573799085,0.276559049,0.461041813,TCGA-DK-A1A7-01
BLCA,Tumor,0.206920645,0.349304196,0.389196291,0.54911505,0.465612858,0.379093605,TCGA-LT-A8JT-01
BLCA,Tumor,0.151847058,0.274309176,0.314805135,0.737184543,0.367560772,0.521052881,TCGA-GV-A6ZA-01
BLCA,Tumor,0.044978285,0.129485539,0.148693822,0.684175709,0.202957321,0.270822384,TCGA-FD-A5BT-01
BLCA,Tumor,0.054951636,0.146001384,0.159755475,0.617640667,0.224565526,0.540962056,TCGA-GV-A3QH-01
BLCA,Tumor,0.069342142,0.176672908,0.207681809,0.648048736,0.262862881,0.16370945,TCGA-SY-A9G0-01
BLCA,Tumor,0.160525052,0.255506668,0.301238666,0.522381014,0.340615184,0.377197736,TCGA-BT-A2LD-01
BLCA,Tumor,0.118209708,0.194049686,0.192446251,0.690978412,0.273428292,0.533227278,TCGA-DK-A1AC-01
BLCA,Tumor,0.116162011,0.222677114,0.250448245,0.611394623,0.309796866,0.377692948,TCGA-FD-A6TD-01
BLCA,Tumor,0.15263549,0.274004747,0.303020463,0.673470244,0.38718754,0.457592879,TCGA-DK-AA77-01
BLCA,Tumor,0.094756427,0.217174349,0.210489388,0.506268495,0.314934471,0.479683326,TCGA-XF-A8HC-01
BLCA,Tumor,0.101759996,0.200139524,0.235700589,0.676167121,0.282406858,0.480841178,TCGA-PQ-A6FN-01
BLCA,Tumor,0.062743396,0.134878076,0.153361311,0.55858994,0.198514743,0.195412283,TCGA-XF-A9SL-01
BLCA,Tumor,0.148426762,0.255756767,0.274743507,0.553914135,0.353501545,0.454875694,TCGA-GC-A6I1-01
BLCA,Tumor,0.101006019,0.19487352,0.282694728,0.534704325,0.259022646,0.239478913,TCGA-FD-A5BX-01
BLCA,Tumor,0.094610305,0.215210677,0.2897397,0.598952005,0.301517963,0.508641723,TCGA-BT-A20V-01
BLCA,Tumor,0.180771924,0.313298171,0.33944099,0.643288034,0.430089421,0.326610365,TCGA-FD-A6TA-01
BLCA,Tumor,0.079243214,0.212585785,0.196975223,0.6321585,0.331165796,0.465924987,TCGA-GV-A3JW-01
BLCA,Tumor,0.095650472,0.182100687,0.212185831,0.59758697,0.25482843,0.494315703,TCGA-CF-A1HS-01
BLCA,Tumor,0.06513759,0.158552345,0.169682218,0.666318815,0.238854496,0.42392462,TCGA-CU-A5W6-01
BLCA,Tumor,0.135641735,0.269914629,0.292463922,0.607320235,0.385252168,0.323465087,TCGA-FD-A6TC-01
BLCA,Tumor,0.042815182,0.175827474,0.195820485,0.657118561,0.28016217,0.403244197,TCGA-GC-A3I6-01
BLCA,Tumor,0.121556461,0.242875721,0.272186179,0.551950048,0.340168205,0.397189141,TCGA-FD-A6TH-01
BLCA,Tumor,0.093623121,0.181197149,0.184383369,0.639105037,0.263966411,0.274785724,TCGA-K4-A83P-01
BLCA,Tumor,0.060415195,0.175262107,0.194188943,0.706484958,0.266974014,0.48601818,TCGA-BT-A20N-01
BLCA,Tumor,0.09107133,0.186428653,0.191447119,0.544611864,0.271834398,0.351730384,TCGA-UY-A9PB-01
BLCA,Tumor,0.10941101,0.224551943,0.205194649,0.657070329,0.32506951,0.463539186,TCGA-E7-A4IJ-01
BLCA,Tumor,0.071834163,0.185411884,0.196598345,0.656803973,0.280592708,0.389363483,TCGA-DK-A3IL-01
BLCA,Tumor,0.093979726,0.171971542,0.138172793,0.494190858,0.270588396,0.396202683,TCGA-ZF-AA51-01
BLCA,Tumor,0.095791505,0.201900337,0.162299907,0.682838276,0.302245829,0.495104868,TCGA-E7-A7PW-01
BLCA,Tumor,0.098376678,0.194542371,0.208730634,0.79954835,0.278807353,0.383462731,TCGA-FD-A62P-01
BLCA,Tumor,0.061085421,0.164184073,0.165002708,0.651138888,0.266391855,0.494245206,TCGA-GV-A40G-01
BLCA,Tumor,0.117087936,0.250470879,0.287954871,0.658384651,0.358328553,0.392570057,TCGA-GD-A2C5-01
BLCA,Tumor,0.07722683,0.161932621,0.151682019,0.714453431,0.246356368,0.366116051,TCGA-GU-AATO-01
BLCA,Tumor,0.092252072,0.182189236,0.218883505,0.528699424,0.256205248,0.344192638,TCGA-BT-A3PK-01
BLCA,Tumor,0.064343759,0.183520503,0.178636629,0.570674755,0.286808854,0.376288433,TCGA-K4-A54R-01
BLCA,Tumor,0.174630741,0.258948867,0.298427943,0.637860802,0.326572914,0.532323192,TCGA-DK-A1A6-01
BLCA,Tumor,0.101256324,0.207620235,0.19305666,0.827522224,0.31396207,0.394639826,TCGA-K4-A5RI-01
BLCA,Tumor,0.041449486,0.128500004,0.11261114,0.448775475,0.211248308,0.366275848,TCGA-E7-A519-01
BLCA,Tumor,0.060828391,0.154625967,0.161071934,0.68281416,0.23644463,0.382783787,TCGA-2F-A9KO-01
BLCA,Tumor,0.117941044,0.211460382,0.198942181,0.677722616,0.303676839,0.309866606,TCGA-XF-A9SZ-01
BLCA,Tumor,0.053857733,0.150069715,0.119974974,0.543303094,0.249069239,0.208626986,TCGA-DK-A2HX-01
BLCA,Tumor,0.110875564,0.204178883,0.153361825,0.595235653,0.298905131,0.507852611,TCGA-DK-AA6P-01
BLCA,Tumor,0.088452655,0.184625831,0.207998501,0.560822025,0.264223002,0.414216273,TCGA-XF-A9SM-01
BLCA,Tumor,0.103599893,0.221301255,0.254808783,0.607233397,0.314864134,0.412659214,TCGA-S5-A6DX-01
BLCA,Tumor,0.162321731,0.266079352,0.281613398,0.621476288,0.363470813,0.492166081,TCGA-G2-AA3B-01
BLCA,Tumor,0.096529903,0.211248575,0.159163723,0.615640232,0.332457424,0.303741566,TCGA-GU-AATP-01
BLCA,Tumor,0.087328211,0.199005475,0.207053685,0.602111193,0.295545412,0.361926372,TCGA-FD-A43Y-01
BLCA,Tumor,0.182974628,0.330395876,0.332316112,0.520730517,0.451506215,0.491286967,TCGA-ZF-A9RE-01
BLCA,Tumor,0.118558962,0.242726527,0.267317653,0.387971932,0.346188207,0.436324399,TCGA-2F-A9KW-01
BLCA,Tumor,0.056754206,0.151069484,0.154608047,0.623018535,0.233820537,0.266442135,TCGA-DK-A1AB-01
BLCA,Tumor,0.106433453,0.199122405,0.235099841,0.701094089,0.276959206,0.418084818,TCGA-CU-A0YN-01
BLCA,Tumor,0.083518216,0.250808869,0.282725766,0.510419445,0.376517778,0.410736027,TCGA-GC-A3BM-01
BLCA,Tumor,0.132903438,0.265368134,0.323131652,0.708364124,0.368545007,0.371533247,TCGA-FD-A5BV-01
BLCA,Tumor,0.068723744,0.179011407,0.186419239,0.659264885,0.27390602,0.373664355,TCGA-FD-A3SS-01
BLCA,Tumor,0.081582568,0.17345049,0.214450493,0.60811606,0.242779728,0.363338224,TCGA-K4-A6FZ-01
BLCA,Tumor,0.127503277,0.2255104,0.271033366,0.741726163,0.297077999,0.420099035,TCGA-GD-A76B-01
BLCA,Tumor,0.073392983,0.201147669,0.169476052,0.708689691,0.313584249,0.449931179,TCGA-DK-AA71-01
BLCA,Tumor,0.199904295,0.315728568,0.339418764,0.837421258,0.425808146,0.484861327,TCGA-4Z-AA7R-01
BLCA,Tumor,0.062850823,0.150579122,0.178257951,0.441407976,0.219678542,0.391690414,TCGA-ZF-AA58-01
BLCA,Tumor,0.152520194,0.29062537,0.314205039,0.71744291,0.404546332,0.362965571,TCGA-K4-A6MB-01
BLCA,Tumor,0.164834097,0.289608267,0.261926574,0.667982819,0.411471042,0.406879233,TCGA-DK-A6B5-01
BLCA,Tumor,0.124063604,0.276086752,0.310886991,0.706013753,0.392986627,0.540410524,TCGA-HQ-A5ND-01
BLCA,Tumor,0.205233223,0.352591343,0.38312035,0.563247027,0.470512376,0.460901262,TCGA-E7-A8O8-01
BLCA,Tumor,0.180532418,0.264659928,0.28855641,0.662242146,0.33853632,0.25309488,TCGA-UY-A8OD-01
BLCA,Tumor,0.067675498,0.202320806,0.218261101,0.514326248,0.307879422,0.347489619,TCGA-E7-A8O7-01
BLCA,Tumor,0.310083067,0.444938368,0.447692191,0.515679683,0.556087674,0.433022878,TCGA-XF-AAMX-01
BLCA,Tumor,0.061624741,0.125868735,0.131970017,0.620908385,0.195989737,0.396228415,TCGA-XF-AAN0-01
BLCA,Tumor,0.059034142,0.190089294,0.211896163,0.669008796,0.291732186,0.382861357,TCGA-4Z-AA82-01
BLCA,Tumor,0.131319732,0.280750894,0.304296427,0.434550298,0.401115602,0.351406932,TCGA-ZF-A9R7-01
BLCA,Tumor,0.075805556,0.176984313,0.21024805,0.62998806,0.255488151,0.400128837,TCGA-E7-A4XJ-01
BLCA,Tumor,0.251916265,0.382236029,0.439906656,0.641189942,0.476541756,0.499398369,TCGA-XF-A8HG-01
BLCA,Tumor,0.075988272,0.157305304,0.164517207,0.539539596,0.228457068,0.361150026,TCGA-XF-A8HD-01
BLCA,Tumor,0.25513932,0.354887078,0.341323181,0.624080809,0.452666211,0.529258235,TCGA-FJ-A3ZF-01
BLCA,Tumor,0.224223449,0.346515699,0.299670934,0.617942117,0.477713115,0.415254029,TCGA-UY-A9PD-01
BLCA,Tumor,0.227816264,0.371618854,0.425785835,0.331564606,0.499870923,0.652576208,TCGA-G2-A2EL-01
BLCA,Tumor,0.192770471,0.266258776,0.280769074,0.689855043,0.329979224,0.244123893,TCGA-XF-A9SP-01
BLCA,Tumor,0.154017604,0.263975152,0.270975128,0.713127048,0.357433444,0.511692875,TCGA-DK-AA6U-01
BLCA,Tumor,0.226561271,0.318477991,0.350053797,0.73026327,0.39913466,0.359392848,TCGA-ZF-AA5H-01
BLCA,Tumor,0.084188646,0.178877193,0.216404909,0.661097701,0.2578297,0.41129356,TCGA-ZF-AA54-01
BLCA,Tumor,0.0818421,0.140013533,0.151426209,0.484497779,0.195470916,0.632415354,TCGA-XF-A9ST-01
BLCA,Tumor,0.243486081,0.40329003,0.460064629,0.575397581,0.532133202,0.397078269,TCGA-KQ-A41R-01
BLCA,Tumor,0.090712755,0.216081369,0.271087333,0.678823981,0.317220952,0.289957928,TCGA-XF-AAN3-01
BLCA,Tumor,0.163601862,0.271778548,0.254009253,0.571240166,0.374115247,0.506679988,TCGA-KQ-A41Q-01
BLCA,Tumor,0.117824835,0.236127935,0.254081012,0.46176528,0.335804488,0.29211892,TCGA-SY-A9G5-01
BLCA,Tumor,0.099856782,0.239639126,0.262413995,0.511290582,0.346269136,0.413430453,TCGA-4Z-AA89-01
BLCA,Tumor,0.150031931,0.253099102,0.254955842,0.810279941,0.347905977,0.513709889,TCGA-C4-A0F0-01
BLCA,Tumor,0.096256272,0.195767928,0.201545551,0.718928781,0.284051367,0.271257126,TCGA-K4-AAQO-01
BLCA,Tumor,0.123454962,0.298170941,0.35183492,0.621910375,0.421767323,0.388151175,TCGA-E7-A7DU-01
BLCA,Tumor,0.100503472,0.190059603,0.204870028,0.516751377,0.269723944,0.372077614,TCGA-DK-A1A3-01
BLCA,Tumor,0.239083295,0.370998528,0.422597329,0.576347569,0.478848846,0.399326426,TCGA-KQ-A41N-01
BLCA,Tumor,0.097227176,0.241905834,0.282852151,0.747045464,0.359326856,0.524392993,TCGA-XF-A9T6-01
BLCA,Tumor,0.063030932,0.145998775,0.158975036,0.516596088,0.22624872,0.329527896,TCGA-DK-A2I4-01
BLCA,Tumor,0.061249596,0.173207677,0.167595963,0.551829469,0.273486749,0.43441084,TCGA-BT-A42E-01
BLCA,Tumor,0.062747174,0.16070569,0.145610791,0.724764837,0.250390391,0.50726275,TCGA-FD-A43P-01
BLCA,Tumor,0.093383922,0.204229619,0.19129337,0.739293834,0.30276596,0.462566421,TCGA-FD-A3SJ-01
BLCA,Tumor,0.16238213,0.316446913,0.314705239,0.500268091,0.439121894,0.521230671,TCGA-HQ-A2OE-01
BLCA,Tumor,0.175491726,0.290433392,0.323834332,0.52620485,0.387609979,0.392684459,TCGA-UY-A78O-01
BLCA,Tumor,0.084747113,0.168797784,0.180621676,0.687202275,0.243861497,0.305142462,TCGA-BT-A20T-01
BLCA,Tumor,0.086896892,0.193041714,0.242092071,0.633629576,0.272158531,0.216465058,TCGA-YC-A8S6-01
BLCA,Tumor,0.076310302,0.217375424,0.165254828,0.515714389,0.344269635,0.460215952,TCGA-E7-A5KF-01
BLCA,Tumor,0.069474075,0.192400685,0.213271395,0.579813428,0.299372252,0.333027389,TCGA-BL-A13J-01
BLCA,Tumor,0.07169094,0.186200481,0.161209835,0.806927826,0.297603801,0.460676802,TCGA-DK-AA6R-01
BLCA,Tumor,0.053014781,0.189336016,0.180056912,0.747453776,0.319216531,0.482449191,TCGA-G2-A2EJ-01
BLCA,Tumor,0.090887821,0.241486032,0.270041457,0.549900194,0.363165602,0.413025466,TCGA-FD-A3SN-01
BLCA,Tumor,0.160122837,0.246784455,0.192964432,0.611598405,0.349981473,0.45345344,TCGA-G2-A3VY-01
BLCA,Tumor,0.084503236,0.179182852,0.204107324,0.629672243,0.261279944,0.469525542,TCGA-ZF-AA4X-01
BLCA,Tumor,0.109113,0.215605831,0.203655983,0.405793657,0.3168127,0.318052841,TCGA-DK-A3IK-01
BLCA,Tumor,0.096886931,0.19842169,0.178883295,0.584128925,0.298606646,0.290566429,TCGA-XF-AAMY-01
BLCA,Tumor,0.077076122,0.170041126,0.158036847,0.652995815,0.253488311,0.39485121,TCGA-FD-A5C0-01
BLCA,Tumor,0.086976504,0.237962528,0.280118534,0.524191163,0.347109605,0.347752244,TCGA-XF-A8HI-01
BLCA,Tumor,0.145497453,0.248986299,0.290845473,0.560533977,0.344478083,0.436789,TCGA-GV-A40E-01
BLCA,Tumor,0.058755153,0.178730074,0.162851873,0.585433748,0.280746483,0.433667206,TCGA-CF-A47W-01
BLCA,Tumor,0.049085405,0.156623561,0.14888386,0.595935019,0.25601017,0.481090807,TCGA-XF-AAN2-01
BLCA,Tumor,0.089358246,0.251128206,0.272158615,0.561715661,0.381647071,0.364456379,TCGA-FD-A3B5-01
BLCA,Tumor,0.211909473,0.335652969,0.369667477,0.712042753,0.438425612,0.578629666,TCGA-4Z-AA80-01
BLCA,Tumor,0.210753807,0.366319044,0.414684085,0.396989523,0.477617799,0.371810608,TCGA-CF-A3MF-01
BLCA,Tumor,0.220030247,0.35291388,0.357771522,0.686985231,0.463142143,0.402817423,TCGA-CF-A3MI-01
BLCA,Tumor,0.098424241,0.224849226,0.214104214,0.511396146,0.343690536,0.390189427,TCGA-G2-A3IE-01
BLCA,Tumor,0.155204982,0.248659732,0.257151062,0.730528545,0.326843907,0.535941217,TCGA-4Z-AA84-01
BLCA,Tumor,0.127484192,0.274810843,0.357009346,0.636691173,0.367465012,0.442644255,TCGA-ZF-A9R2-01
BLCA,Tumor,0.233548896,0.364061888,0.383383107,0.601976094,0.477221249,0.395817425,TCGA-C4-A0F1-01
BLCA,Tumor,0.105740103,0.236721344,0.302579425,0.645132908,0.340615219,0.470515218,TCGA-DK-A6AV-01
BLCA,Tumor,0.217809012,0.334718835,0.342344336,0.73578323,0.421510283,0.371900098,TCGA-XF-A9SH-01
BLCA,Tumor,0.188097843,0.308536375,0.449375369,0.73111851,0.366590395,0.565284528,TCGA-DK-AA6W-01
BLCA,Tumor,0.088495334,0.190595125,0.21733248,0.765675958,0.273454857,0.329429842,TCGA-R3-A69X-01
BLCA,Tumor,0.145950243,0.239376453,0.280053633,0.590294385,0.322774473,0.504850427,TCGA-FD-A3B6-01
BLCA,Tumor,0.104699836,0.182731326,0.192610453,0.667644145,0.254672872,0.233436861,TCGA-ZF-AA5P-01
BLCA,Tumor,0.069827686,0.163773671,0.184969307,0.671685664,0.249069271,0.456080557,TCGA-GU-A42Q-01
BLCA,Tumor,0.097925544,0.257227883,0.313702643,0.392336928,0.362300587,0.357630185,TCGA-2F-A9KR-01
BLCA,Tumor,0.092469525,0.238571166,0.236928054,0.458692105,0.358059485,0.376390424,TCGA-CF-A5U8-01
BLCA,Tumor,0.110923732,0.222446164,0.214743748,0.769570703,0.328751431,0.290407076,TCGA-BT-A20R-01
BLCA,Tumor,0.097415115,0.180749485,0.151162183,0.688108616,0.260104047,0.541914106,TCGA-XF-AAML-01
BLCA,Tumor,0.100123312,0.224690305,0.239511844,0.494624946,0.323398497,0.440362738,TCGA-GV-A3QK-01
BLCA,Tumor,0.123596859,0.248743468,0.248022158,0.588268646,0.357735882,0.326012318,TCGA-E7-A6MD-01
BLCA,Tumor,0.141522168,0.257274204,0.277820628,0.70661571,0.352143317,0.350068717,TCGA-FD-A6TG-01
BLCA,Tumor,0.083531741,0.165643576,0.18509452,0.557118855,0.243670375,0.446685627,TCGA-GU-A766-01
BLCA,Tumor,0.060421184,0.127581889,0.103928801,0.617387449,0.206532735,0.270233913,TCGA-BT-A20Q-01
BLCA,Tumor,0.099451848,0.242565599,0.272608781,0.540277936,0.358476438,0.279379297,TCGA-XF-A9T4-01
BLCA,Tumor,0.114901931,0.208912892,0.235072599,0.608282446,0.27707248,0.56728536,TCGA-GD-A6C6-01
BLCA,Tumor,0.067006408,0.159588845,0.171875723,0.718491962,0.240630785,0.44087505,TCGA-BT-A20U-01
BLCA,Tumor,0.109367501,0.207596001,0.232803093,0.676278724,0.28927725,0.313200004,TCGA-FD-A6TK-01
BLCA,Tumor,0.117882832,0.220139469,0.243020036,0.484868472,0.309181835,0.426926458,TCGA-K4-A3WV-01
BLCA,Tumor,0.077577808,0.225749193,0.222183912,0.401742169,0.36258797,0.567655433,TCGA-DK-A3X2-01
BLCA,Tumor,0.085665329,0.204741654,0.210679085,0.639477706,0.304530691,0.337474015,TCGA-CU-A3YL-01
BLCA,Tumor,0.111670799,0.235529488,0.253724335,0.676047567,0.348811142,0.368457291,TCGA-ZF-A9R3-01
BLCA,Tumor,0.059537018,0.181224813,0.241904639,0.590991225,0.264966885,0.37656761,TCGA-DK-AA6M-01
BLCA,Tumor,0.048098667,0.160311218,0.159331581,0.459427643,0.254390877,0.316457554,TCGA-CF-A47Y-01
BLCA,Tumor,0.36923145,0.47731257,0.516638006,0.542891729,0.569835246,0.419654278,TCGA-BT-A3PH-01
BLCA,Tumor,0.099358223,0.286530209,0.323210435,0.523010927,0.420996876,0.371188206,TCGA-CF-A3MH-01
BLCA,Tumor,0.122484564,0.265818906,0.308717845,0.651790018,0.37248678,0.416790506,TCGA-CF-A27C-01
BLCA,Tumor,0.156446943,0.265800983,0.318586416,0.652657101,0.364120953,0.540664922,TCGA-BT-A2LA-01
BLCA,Tumor,0.134998804,0.225451931,0.226730173,0.636452284,0.3091135,0.475528453,TCGA-G2-AA3F-01
BLCA,Tumor,0.124388479,0.242810883,0.273894264,0.814088315,0.342093919,0.201095516,TCGA-FD-A5BZ-01
BLCA,Tumor,0.116614423,0.242374655,0.308929304,0.628325214,0.334307863,0.346633478,TCGA-DK-A1A5-01
BLCA,Tumor,0.052188329,0.132761097,0.158940166,0.54380814,0.200200712,0.451170006,TCGA-K4-A5RJ-01
BLCA,Tumor,0.092940254,0.177690066,0.214089479,0.620016093,0.243542564,0.434979298,TCGA-XF-A9SY-01
BLCA,Tumor,0.174550393,0.353233988,0.401859917,0.621461876,0.491715917,0.382768872,TCGA-CF-A8HX-01
BLCA,Tumor,0.102010317,0.214093572,0.254957553,0.683573814,0.301834722,0.502179168,TCGA-BT-A20J-01
BLCA,Tumor,0.066321905,0.147757795,0.176377022,0.736460204,0.21546904,0.222850354,TCGA-DK-A1AF-01
BLCA,Tumor,0.141571399,0.235646971,0.25181797,0.639317568,0.314469213,0.33379375,TCGA-GU-A764-01
BLCA,Tumor,0.116010446,0.204518064,0.210725456,0.67708661,0.285077197,0.493939528,TCGA-GC-A6I3-01
BLCA,Tumor,0.09718163,0.199025686,0.204600799,0.494023573,0.285652029,0.407351888,TCGA-DK-A6B1-01
BLCA,Tumor,0.09096747,0.21610362,0.238377524,0.523903216,0.32662497,0.405419613,TCGA-FD-A5BY-01
BLCA,Tumor,0.085978725,0.191648013,0.229383617,0.532560837,0.274924523,0.286364118,TCGA-FD-A43U-01
BLCA,Tumor,0.084929069,0.199021796,0.227529095,0.625020163,0.293132403,0.371525072,TCGA-GV-A3JV-01
BLCA,Tumor,0.130638463,0.261758174,0.255260337,0.499184383,0.368213549,0.356453648,TCGA-E7-A3Y1-01
BLCA,Tumor,0.070739162,0.206978894,0.272006052,0.546475731,0.300496766,0.307555103,TCGA-GD-A3OS-01
BLCA,Tumor,0.209621482,0.326793631,0.341972367,0.533750322,0.436336583,0.259707267,TCGA-E7-A97Q-01
BLCA,Tumor,0.106893238,0.232678109,0.271811399,0.545435975,0.337551793,0.363458368,TCGA-2F-A9KT-01
